gene_symbol	cluster	pearson_r	pearson_pvalue	pearson_fdr
RPS19	7	-0.32613973924710155	0.009683847117528925	0.02442734883179673
ARF1	7	-0.326150119621791	0.00968139813073368	0.02442734883179673
RBM34	3	-0.32619731005985597	0.1287502927734313	0.16392646667951286
SRSF4	3	-0.3262118674139421	0.1287322301679717	0.16392646667951286
CCDC47	7	-0.32623992692434367	0.00966023282465315	0.02442734883179673
TXN	8	-0.3264575944315948	0.0027599240557652856	0.012373142676970213
BST2	9	-0.32649843388158983	0.09647933918172572	0.10427830483765087
BZW2	1	-0.3266294813753502	1.0404521400977545e-4	5.02885201047248e-4
CLK2	7	-0.3267931524042643	0.009530736052671365	0.024196566961307904
INTS6	3	-0.3268485955919222	0.1279439680424094	0.16324829291400472
YWHAZ	1	-0.32687842158630626	1.0271348129600617e-4	4.984748133100054e-4
CHCHD1	1	-0.3269656567049112	1.0225058340474942e-4	4.982620642141273e-4
TSEN34	8	-0.32708063998538406	0.002705715397829731	0.01217571929023379
MRPL39	5	-0.32717827207672817	0.002240418924955147	0.025135366605687263
EIF3E	1	-0.3272479226562062	1.0076609449521445e-4	4.930489150403702e-4
URB1	7	-0.32726163108748213	0.009422258845971513	0.023972831361888644
JUN	9	-0.32734996723759274	0.09556261962935748	0.10338137941721401
UBAP2L	7	-0.32757663671855475	0.009349923583675738	0.023840281345389652
PRPF19	11	-0.3276986293442946	0.044597651439304116	0.16235088155027344
SF3B4	10	-0.32771622080325163	0.0028214964788712328	0.029862918484336233
PSPC1	9	-0.3277580719314754	0.0951256005172867	0.10300224259833592
NOL7	7	-0.3278751289777986	0.00928182635326013	0.02371798577904649
PHF6	7	-0.32789643235629107	0.009276982789633565	0.02371798577904649
NBPF10	3	-0.3279429518861288	0.12659729887067406	0.16170297382517576
RPS13	7	-0.3279901388267855	0.009255703655517748	0.02371798577904649
TIAL1	3	-0.3280018472137556	0.1265251157194317	0.16170297382517576
GEMIN5	1	-0.3280620500533196	9.659634260707575e-5	4.76568677841548e-4
TSNAX	8	-0.32806936938693854	0.0026216472163803524	0.011886786810633643
NPM3	3	-0.3280890902010724	0.1264182437251893	0.16170297382517576
RPP30	8	-0.3280960953476722	0.002619407682621868	0.011886786810633643
MRPS35	1	-0.328149019622154	9.616055914866484e-5	4.7639543678234375e-4
PCBP4	3	-0.328176139484333	0.12631167391339126	0.16170297382517576
MRPL1	5	-0.32826373092600775	0.002161463168470856	0.024720423421928817
RPS17	11	-0.3284850219146931	0.044058311144083075	0.1610966468826596
TFB2M	11	-0.3284926264908004	0.044053121467066914	0.1610966468826596
RPL10	1	-0.32854744711292483	9.41874976456468e-5	4.6857294853838515e-4
NOMO1	6	-0.3285819684882121	0.006224229124689642	0.017273329069689054
PARP12	3	-0.32862235151687336	0.12576641735025387	0.16133261924607833
FLNB	7	-0.32870809661655526	0.00909407162299843	0.023390428759589847
DHX34	3	-0.3288393833004771	0.1255018263876681	0.16116650040956734
TUT1	7	-0.3288967824274877	0.009052002981071073	0.02333317179803441
XRCC6	8	-0.3289266059713786	0.002550663505545484	0.011697870559915495
SAP18	8	-0.32896368081664085	0.0025476327888989242	0.011697870559915495
RPL22L1	8	-0.3289644281898456	0.002547571727438203	0.011697870559915495
HLA-A	2	-0.32899733657257696	0.0019818603954061226	0.00668524988080014
RPUSD2	6	-0.32910346719179334	0.006137761212705324	0.017073349852243683
GPATCH1	7	-0.32918279317665616	0.008988558057823778	0.023220441649378094
MSI2	7	-0.32922071981119155	0.008980174035988558	0.023220441649378094
RPL22L1	7	-0.32934969538665454	0.00895171373825461	0.023220441649378094
DDX17	9	-0.32936655959278033	0.09341776613269138	0.10124511994344512
SRSF3	7	-0.3293730843830829	0.008946561041221211	0.023220441649378094
RPL30	11	-0.32938138896127606	0.0434499876444243	0.16034794201905192
NMD3	3	-0.3294090182644115	0.12480927608238072	0.1604498559981468
SNRPD3	5	-0.3294196131685953	0.0020801461475813683	0.02426150655297873
CPNE3	8	-0.32946462688776695	0.002506998074204563	0.011631305018693264
RSRC1	3	-0.32950409515493745	0.12469395289735122	0.1604498559981468
CCDC124	11	-0.3295059047359303	0.043366024476103125	0.16034794201905192
ADK	1	-0.32965280716204126	8.890971636053602e-5	4.460491677328157e-4
ANKRD17	7	-0.32970871669432167	0.008872903622162339	0.023124514307316893
YTHDF1	11	-0.32974654122552643	0.04320413098646159	0.16034794201905192
RPS16	1	-0.3298791664887077	8.786356676141599e-5	4.426685630479814e-4
ALDH6A1	11	-0.3299104599770261	0.043094131285942874	0.16034794201905192
C12orf43	7	-0.3299206397054776	0.008826667689369646	0.02305502114873047
PABPC5	9	-0.32995025326072847	0.09280376327157576	0.1006713566938698
KCTD12	1	-0.3300936697147858	8.68828321621248e-5	4.3959015932241015e-4
FBLL1	11	-0.33013894500965657	0.04294118177864038	0.16034794201905192
NOVA1	7	-0.33015551049123215	0.008775670380643495	0.022972754907551195
USP36	3	-0.3301624791627442	0.12389747920674475	0.15962169837326837
RALYL	4	-0.33021167179994226	0.007702802738916946	0.02779505325669428
CSTF2T	5	-0.33021566869728064	0.0020257561292817525	0.02410445172014045
RPL22	3	-0.3302195511880809	0.1238286104772579	0.15962169837326837
PAPOLA	3	-0.3302457476417091	0.12379700852157416	0.15962169837326837
PTPN1	7	-0.3302541809742424	0.008754322792813109	0.02296791146978584
MRPL27	7	-0.3303390325677354	0.008736001135264815	0.02296791146978584
GTF2F1	7	-0.3304867086884172	0.008704193663794284	0.02293856853680015
UCHL5	3	-0.33071195209419696	0.12323557981455313	0.15928499102791102
BRIX1	1	-0.3307571915007043	8.391348302895514e-5	4.263809030830242e-4
MBNL2	3	-0.3312211447066986	0.12262448874745738	0.15866704455066882
FNDC3A	8	-0.33124307841421646	0.0023673930984120625	0.011069412260934526
NAP1L1	8	-0.3312993229444868	0.0023630942290564236	0.011069412260934526
RBMS3	3	-0.3313757679312693	0.12243935743244308	0.15859951511064557
DBR1	5	-0.3313773464737923	0.0019486826404259182	0.0234239607185891
MRPL40	1	-0.3315241072924423	8.059964716070044e-5	4.113003453822868e-4
SNRPB	10	-0.3315451394971915	0.0024983640171706133	0.02692559858033664
HSPD1	3	-0.33154697547636874	0.12223460567846813	0.1585063962765353
C1orf52	3	-0.33184467895177383	0.12187916433745444	0.15821745707789242
MRPS27	1	-0.33184797203497574	7.92373017952115e-5	4.078491421407207e-4
PPIL2	3	-0.33208508847908114	0.12159267542016187	0.15801749648829316
SYNE1	7	-0.33208564729990164	0.00836620996100034	0.022097298955287892
POLR2I	2	-0.3321101461261962	0.0017842746097581027	0.006150670174146711
FLNA	3	-0.3322418272583478	0.1214061572868331	0.15794715991623978
SNRPB	1	-0.332254121362095	7.755923979357849e-5	4.026984109806324e-4
CSTF1	1	-0.3323137678635564	7.731561818008166e-5	4.026984109806324e-4
RPL26	1	-0.33237065285724643	7.708394233504228e-5	4.026984109806324e-4
EIF4A2	11	-0.33240895652248464	0.04144535678091926	0.1554095883555052
RBM33	9	-0.3324533727872598	0.09020508286850823	0.0979416501948219
POLR2C	11	-0.33253880815440334	0.041361085098331474	0.1554095883555052
PRKDC	7	-0.3325925845404976	0.008261469893560707	0.021869688841830368
RPS26	7	-0.3326059287128791	0.00825872832454162	0.021869688841830368
ASS1	5	-0.3327024774404514	0.0018639990682469665	0.023113588446262386
RPS15A	3	-0.3327338717855069	0.12082197402676396	0.15735875001520677
LSM10	6	-0.3329384658847593	0.005533706932556529	0.01565022127703935
FMR1	7	-0.3329957910181533	0.00817898027839804	0.021749071710954606
CPEB3	5	-0.33301234862190543	0.0018446816516032945	0.023113588446262386
MANF	7	-0.33318570041428486	0.008140377355945727	0.021695394853629108
SNRPC	1	-0.3334011602287387	7.299773192291627e-5	3.840455896298559e-4
STRAP	7	-0.33342265338864663	0.008092434818605358	0.0216165265676125
CGGBP1	1	-0.33351003566168896	7.257805303587494e-5	3.8353468915402355e-4
NCOA5	7	-0.3336245035564276	0.008051789102041585	0.0215568353686477
PCDHGA9	7	-0.3336661050697129	0.008043434156417667	0.0215568353686477
RPL36	7	-0.3337786646487708	0.008020866420861354	0.0215568353686477
UTP23	5	-0.33381511121423224	0.0017954743329048593	0.02274267488346155
HSPA1A	3	-0.3340297970041367	0.11929313027871932	0.15553738188252694
SUMO1	1	-0.3342260766696648	6.987367153625797e-5	3.725551365767297e-4
NFX1	7	-0.3342488875298521	0.007927185146245092	0.02136893387248677
MRPS28	5	-0.3344131472000005	0.001759589465863745	0.022530395552037952
NUMA1	9	-0.33443978693047816	0.0881822370321481	0.09583275074726598
DHX30	7	-0.3344501980971605	0.007887371440684195	0.021310375131022893
PEBP1	6	-0.3344741046130933	0.005306926197989188	0.015080833440328989
MYEF2	5	-0.3347185981139516	0.0017415119070965576	0.022530395552037952
FAM98B	5	-0.3348307144291375	0.001734918681465475	0.022530395552037952
KPNA2	1	-0.3348443814759406	6.761455802710175e-5	3.6213382655055846e-4
CCDC12	7	-0.3350787446827132	0.007764183368563985	0.02102576553601925
PHF5A	8	-0.3352548813838535	0.0020777870962624904	0.009948444616904804
RPS7	1	-0.3352886974119725	6.603354712824296e-5	3.552664594365651e-4
LSM3	7	-0.335344116318324	0.00771268005320273	0.020934417287264553
PPP2CA	7	-0.3354003962073073	0.007701795687935195	0.020934417287264553
SSR1	1	-0.3354116673102672	6.560213373833552e-5	3.5454971370400427e-4
XRCC6	7	-0.33555429319379443	0.007672100937362963	0.02092068264864252
MTPAP	3	-0.33564454867786675	0.11740786319512228	0.15324680611792219
THOC7	7	-0.33566613591554	0.007650583442459322	0.020910411357812252
LGALS1	8	-0.3357797076035093	0.002042359477151649	0.00981808953474106
EIF3CL	2	-0.3358290304812151	0.0015716330058267887	0.005538135353865827
YWHAH	7	-0.3358393213521486	0.007617368200586698	0.02086804590765379
RPL18A	8	-0.3359223545224984	0.0020328247477123004	0.00981808953474106
RPL27	3	-0.3359814433149335	0.11701727600627622	0.15290428288662378
RPS19BP1	2	-0.33599626348650036	0.0015626329807337835	0.005522858057279999
SRSF11	9	-0.3359975670796523	0.08662004210846576	0.0942210695695377
THOC7	3	-0.3360585028391934	0.1169280680701474	0.15290428288662378
POLR2A	7	-0.3360647972034132	0.007574313007109683	0.02079846322231983
R3HDM1	3	-0.3361207511613065	0.11685604243816643	0.15290428288662378
MEX3D	6	-0.3361213432870955	0.00507281800220217	0.014520022542535194
RAVER1	8	-0.3361967545066923	0.002014596043202215	0.009802729527288827
SSRP1	7	-0.336283027388898	0.007532844042346131	0.02073292121935454
MRPL32	1	-0.33659820559427184	6.157278193785732e-5	3.3429240969914313e-4
APOBEC3F	8	-0.33663660780762045	0.001985682918548042	0.009701479402049008
S100A16	5	-0.33670506836789216	0.0016279799273638815	0.02154786915095115
CISD2	3	-0.3368048709375795	0.11606659314750502	0.1521620281593115
SNRPN	3	-0.33683919589140915	0.11602708593003473	0.1521620281593115
RRP1B	3	-0.3369308101792792	0.11592168795597815	0.1521620281593115
RPN1	1	-0.3371090984559176	5.9910221323261077e-5	3.282638394163936e-4
HSPA5	7	-0.3371294865890788	0.007373867873205592	0.02034289544411285
NQO1	11	-0.33736542134700204	0.03832591053198317	0.14595682221764839
PPAN-P2RY11	3	-0.33754345942691333	0.11521865413944951	0.15155000483832776
DDX42	7	-0.33754546010765085	0.007296823217085993	0.020177600351472536
KPNB1	7	-0.3377079087366547	0.007266926929373024	0.02014221158306217
RPLP0	8	-0.3378848677800832	0.0019056538715033421	0.009387109811479425
PHF5A	7	-0.337896958072901	0.007232270091845936	0.02009342964196819
PRPF6	7	-0.3380737368851229	0.0071999935890740855	0.020051045976192134
RBM24	7	-0.3381869547066007	0.007179388386384095	0.020041041514598255
RPS24	7	-0.3385356479299054	0.007116251315928644	0.01991198111677896
DMGDH	7	-0.338588993192279	0.0071066351849001985	0.01991198111677896
MRPL43	5	-0.33865141604118476	0.0015232702904537092	0.020611011707843286
HNRNPL	11	-0.33865289130688725	0.03754768652065455	0.14437691075038783
BCAS2	11	-0.33865770599918665	0.03754480058145151	0.14437691075038783
SUB1	8	-0.3386911983547087	0.0018555149554543057	0.009177898354044645
POLR2E	11	-0.33870287074365574	0.037517737512485744	0.14437691075038783
SUCLG1	5	-0.33874638876044066	0.001518320382270576	0.020611011707843286
NACA2	9	-0.3388573230778392	0.08380687179517295	0.09124444413198152
LSM2	11	-0.33893244271564227	0.03738042178485072	0.14437691075038783
HNRNPA0	8	-0.33906611767233846	0.0018326093821859509	0.00910221340446715
RIMS1	4	-0.3393067958650692	0.006091096292838769	0.023383806548621128
HLTF	3	-0.33932232622650726	0.11319495387603858	0.14921721544100996
NKAP	3	-0.33937915014127945	0.11313073942803481	0.14921721544100996
RBM15	3	-0.3393912918322335	0.11311702203303867	0.14921721544100996
PAK1IP1	8	-0.33944834752127623	0.001809519862038914	0.009024980311919084
MTDH	8	-0.3394548108857174	0.0018091316920308032	0.009024980311919084
RNPS1	7	-0.3394573276049038	0.006951698438374433	0.019544393222923825
HMGB1	11	-0.3395657179549081	0.03700375752190225	0.14437691075038783
POLDIP3	8	-0.33963077521234014	0.0017985926109585011	0.009024980311919084
NSA2	3	-0.33995141317755834	0.11248552887846366	0.14877520615521855
POLR2D	1	-0.3399538868959717	5.1395504733454717e-5	2.8689791139942564e-4
LUC7L2	9	-0.3400322881297792	0.08267137843577642	0.09009060470565378
HNRNPDL	7	-0.34022557874343506	0.006817093188382796	0.019211808076351516
TCEA1	8	-0.3402422526441102	0.0017623982442890277	0.008901226575586356
MRPS11	7	-0.34044567744848697	0.006778952793020109	0.01915013522824386
ALKBH5	8	-0.34058528487212053	0.001742382463945304	0.00883742292094292
NAF1	3	-0.34064265286161494	0.1117097631950544	0.14791314926936727
DBR1	11	-0.3408355844833736	0.03625777879819765	0.14216865897188027
PTCD3	3	-0.3409253261549883	0.11139365289953282	0.14765847545460295
RPL36A	3	-0.34092766069197783	0.11139104493855628	0.14765847545460295
CLP1	8	-0.34098182486678785	0.001719500211872429	0.008758475547282117
TTF2	3	-0.3411052834699438	0.11119274958533051	0.14765847545460295
MBNL2	1	-0.34117412975432593	4.8102696535368745e-5	2.72352886574064e-4
RRP1B	7	-0.3413411958280275	0.006625690995985662	0.018762173060747858
HSPB1	6	-0.3413852518802178	0.004384671770599312	0.01276618193651151
NOM1	9	-0.34157876215140875	0.08119473578968701	0.08856254407857704
WDR46	7	-0.34176161522044896	0.00655479251883726	0.018606133945036848
THOC5	7	-0.34182459447474856	0.006544229324483443	0.018606133945036848
GPATCH8	7	-0.3419559768600403	0.006522241235553902	0.01860339025540556
RPS13	5	-0.34226596131930415	0.0013448301449834042	0.019012923004150122
FKBP3	3	-0.3424842174642052	0.10966209754757157	0.14584936719537667
SAFB	3	-0.3424993388344902	0.10964539839444448	0.14584936719537667
RPL23A	8	-0.3425663509244202	0.0016307469604937947	0.00834189791329518
MAP4	5	-0.34268240864071486	0.001325537433647009	0.019012923004150122
RBMX	7	-0.3426891023488422	0.00640073067464307	0.018301118288178486
MRPL19	8	-0.34282988846636003	0.0016163934416796517	0.008303961157470141
MRPS24	11	-0.34288109323987026	0.0350819897020267	0.13961258089813575
WDR77	11	-0.34288534713759616	0.03507957737331729	0.13961258089813575
ERAL1	1	-0.34301876919238516	4.349826208720025e-5	2.474614048884263e-4
EIF4G2	7	-0.34302116812998823	0.006346349400102205	0.018189780032409727
PPAN	3	-0.34335660071486646	0.10870172978188072	0.14489515489361307
API5	7	-0.3435412983792637	0.006261983825947423	0.01799174865113674
RPL22L1	11	-0.3436764721678297	0.03463329211137712	0.13899961009010617
ALDOA	8	-0.3436959045170461	0.0015700257844835086	0.008100520965632584
RPS19BP1	6	-0.3437011105734763	0.004109067489120119	0.012082493733516974
WDR83	7	-0.34374915127006883	0.006228546062710933	0.017939430958125866
GTPBP1	7	-0.34375770960024815	0.006227172629385555	0.017939430958125866
SMC1A	3	-0.3437840093500273	0.10823347015180299	0.1444323600571599
STRAP	8	-0.34379570466836634	0.0015647602965864814	0.008100520965632584
ECH1	2	-0.343897642848924	0.001186965399501993	0.00444546878334288
EIF4A2	5	-0.34394071911043345	0.0012687572339248588	0.01845180273535165
XRCC5	8	-0.34415074128050216	0.0015461575089524373	0.008046741470504642
KHDRBS1	10	-0.34417440446124203	0.001654429169143355	0.02019078863566788
QKI	11	-0.34437344653703383	0.03424397568928161	0.13825158800453513
RPF1	8	-0.34446803702447837	0.0015297015450200155	0.008022826090084423
PEBP1	4	-0.3445330938424442	0.005305927049063287	0.021330538942207444
SRP19	8	-0.3448236258166927	0.001511447760362127	0.007970057132834652
RRAGC	11	-0.34492168786921834	0.033940260995405876	0.1376081330153871
RPL36A	11	-0.3449308682937864	0.033935194056031945	0.1376081330153871
HERC5	9	-0.3449377809692772	0.07805666399362049	0.08537447624302241
PEBP1	7	-0.34500359018354887	0.00603004787440047	0.0174530623981419
DDX6	5	-0.3450774207134223	0.001219369358533732	0.01818249499180679
WTAP	1	-0.34521577348864824	3.855390410006662e-5	2.2038746141816927e-4
RPL35A	1	-0.3453380529809602	3.829483641271716e-5	2.1996406036096957e-4
MRPL21	7	-0.34538810398383385	0.005970326382599246	0.017322769651975153
ZFR	7	-0.3454085560126811	0.0059671644368601146	0.017322769651975153
RPS21	1	-0.34548185159775446	3.79922676414052e-5	2.1928546711471252e-4
RPL36	11	-0.345565702194728	0.033586309800351856	0.1376081330153871
EIF4H	7	-0.345567902405465	0.005942579324071126	0.017322769651975153
HDLBP	7	-0.3456050084095961	0.0059368671278932205	0.017322769651975153
BTF3	7	-0.34563453489909207	0.005932325188192575	0.017322769651975153
PRMT7	7	-0.34564242827145003	0.005931111499951755	0.017322769651975153
URB1	3	-0.3456772503634303	0.10617704330576219	0.14184682269179652
TRIM56	11	-0.3457866723603443	0.033465563035422786	0.1376081330153871
MRPL11	6	-0.34580825960489664	0.0038717613628678586	0.011423974858984247
MRPS30	7	-0.34589757540370336	0.005891997247827579	0.017322769651975153
YWHAZ	7	-0.34592648475213683	0.005887579745563848	0.017322769651975153
GTF2F2	7	-0.34598873002817754	0.005878078210846256	0.017322769651975153
DHX38	7	-0.3460284044565553	0.005872029072516678	0.017322769651975153
ALDH6A1	8	-0.34604394864183574	0.0014502908567461574	0.007715547357889558
TUFM	8	-0.346083115657096	0.0014483655854826485	0.007715547357889558
RBM22	1	-0.34624872156870895	3.641621552941083e-5	2.112140500705828e-4
RBFOX2	7	-0.34626252387518064	0.005836444239114916	0.017322769651975153
CCDC47	8	-0.34634089156879205	0.0014357520481122204	0.00770670493986694
HNRNPLL	7	-0.34701821834792906	0.0057228723529496395	0.01706719906778399
GRN	8	-0.3471330766440118	0.0013976079364507528	0.007535750900592573
S100A16	11	-0.3473190546023022	0.032637956057623596	0.13602952314925637
HNRNPH2	8	-0.3473819624629073	0.0013858146115444088	0.007505973258002975
NOSIP	6	-0.34743750426599107	0.0036966974731811827	0.010951466264299253
