gene_symbol	plot_groups	pearson_r	pearson_pvalue	pearson_fdr
GNL3L	Atypical teratoid rhabdoid tumor	-0.05628547198674411	0.7939165875765277	0.880717130354628
SPTBN1	Medulloblastoma	-0.056262105083641864	0.5686331395163605	0.7120670398124875
CNN3	Diffuse midline glioma	-0.05625701432022085	0.7719258453025674	0.9691508780290872
PPP2R1A	Low-grade glioma	-0.056252390177974405	0.4288452447798571	0.5121119774181996
RPL19	Non-neoplastic tumor	0.056250237848919526	0.7849063856205398	0.9712884504021527
RPL8	Other CNS embryonal tumor	-0.056227565168623844	0.8947953116100965	0.9679546767102931
POLR2J	Medulloblastoma	-0.056183641442364596	0.5691733168147034	0.7120670398124875
NOL7	Atypical teratoid rhabdoid tumor	-0.05618091941297123	0.7942913860023865	0.880717130354628
MRPL42	Meningioma	-0.056180559643001136	0.8304201614954747	0.9593405079267413
EIF1AX	Neurofibroma plexiform	-0.05617561348675982	0.877502897279868	0.9070816466263805
MYO5A	Choroid plexus tumor	0.056170163306637565	0.8140448948890691	0.8430169788217529
NAT10	Atypical teratoid rhabdoid tumor	0.05616642100141387	0.7943433631698069	0.880717130354628
RBM6	Rare CNS tumor	0.056136060366741534	0.8305526532588556	0.8641250803677374
RRP1B	Medulloblastoma	-0.05604863402286609	0.5701033304130977	0.7122572106825084
MRPL11	Meningioma	0.056021321650627495	0.8308942952323626	0.9593405079267413
DUT	Non-neoplastic tumor	-0.055970813080343754	0.7859504411895306	0.9712884504021527
PPIH	Medulloblastoma	-0.05592400877192219	0.5709624584381003	0.7122572106825084
RBM3	Medulloblastoma	-0.055900152179982	0.5711269876551985	0.7122572106825084
MEX3D	Mesenchymal tumor	-0.05589562669144574	0.8312685930004408	0.9479796562010756
CDKN2A	Low-grade glioma	-0.05582074255915291	0.43240154087282245	0.5158398281568244
POLR2E	Low-grade glioma	0.055759977045134364	0.432903538280649	0.5159201806617775
HSP90B1	Diffuse midline glioma	-0.055724516263841145	0.7740290137707826	0.9703104000616926
ZNHIT6	Choroid plexus tumor	-0.05572118185296187	0.8155066828468763	0.8437983283923013
MRPL41	Schwannoma	0.05566679929053454	0.8566627765150175	0.8794776786386992
PRPF40A	Germ cell tumor	0.05566655577973875	0.8958406294628786	0.9965170093839139
RPS25	Other high-grade glioma	-0.055661083969439966	0.6376203751375534	0.8449462802337281
EIF4G1	Other high-grade glioma	-0.05565761760988146	0.6376413553032872	0.8449462802337281
FASTKD2	Diffuse midline glioma	0.05561343679986646	0.774467933994195	0.9703104000616926
DHX9	Meningioma	0.05553276005320619	0.8323493390070952	0.9593405079267413
RBFOX3	Meningioma	0.05549355491238969	0.8324661229043296	0.9593405079267413
NOL12	Rare CNS tumor	-0.05545413693280982	0.832583544143931	0.865477538425298
RBM22	Meningioma	0.0554414392018342	0.8326213698119829	0.9593405079267413
RBFOX2	Low-grade glioma	0.05542683839515431	0.43566161118411983	0.5184190415600325
PPP2CA	Meningioma	0.05541142994811971	0.832710766696645	0.9593405079267413
KHSRP	Low-grade glioma	-0.0554012586296405	0.43587380242368357	0.5184190415600325
THOC1	Non-neoplastic tumor	0.05536865358147847	0.7882016007076622	0.9712884504021527
DDX21	Germ cell tumor	0.055317385305656656	0.8964912982173232	0.9965170093839139
MBNL2	Other high-grade glioma	-0.05529351944624374	0.6398466421291318	0.8460622925757768
CCDC86	Diffuse midline glioma	-0.055283610304425204	0.7757716131132453	0.9709291901072872
NCL	Other high-grade glioma	-0.05528221936375123	0.6399151349938617	0.8460622925757768
BZW1	Non-neoplastic tumor	0.05526264287702902	0.7885980913099008	0.9712884504021527
NOC3L	Medulloblastoma	-0.0552447444233904	0.575655741038015	0.7171509546965187
FIP1L1	Non-neoplastic tumor	-0.055236769616441285	0.7886948676694708	0.9712884504021527
NDUFV3	Germ cell tumor	0.05521297549013316	0.8966858725998346	0.9965170093839139
NAF1	Low-grade glioma	0.05518680136135313	0.43765510969308874	0.519902936303965
MEX3B	Low-grade glioma	-0.05514564681392004	0.43799741895868993	0.519902936303965
IGF2BP3	Meningioma	0.055076353260686814	0.8337090839599612	0.9595670899039168
DDX41	Craniopharyngioma	-0.055024074250885	0.7767978801033594	0.7967157744649839
RBMS2	Medulloblastoma	-0.05500902464269544	0.5772886000264557	0.7184305137789889
DHX33	Atypical teratoid rhabdoid tumor	-0.05499687818305733	0.7985389825015303	0.8845468951943599
DNAJC2	Ependymoma	-0.05499411715363339	0.6535688280982734	0.699954968764029
RSRC1	Mixed neuronal-glial tumor	0.05494076069178047	0.6688916981083584	0.7422459921388289
SLC3A2	Diffuse midline glioma	0.05492610160371089	0.7771853827960422	0.9715607378435386
NOP58	Choroid plexus tumor	-0.05487999116851519	0.8182469972756722	0.8459000587087321
LSG1	Low-grade glioma	0.05487579223362681	0.4402457586629501	0.5217387351441632
ANP32A	Non-neoplastic tumor	-0.05484340436295445	0.7901665864689393	0.9712884504021527
LTA4H	Non-neoplastic tumor	0.054836003825150754	0.7901942812340059	0.9712884504021527
MEX3A	Low-grade glioma	-0.05482215654677867	0.4406934149096171	0.5217387351441632
UBAP2L	Low-grade glioma	0.05480188924531269	0.44086263803672765	0.5217387351441632
XAB2	Other CNS embryonal tumor	0.05478866637680842	0.8974766460439565	0.9699837359397878
RBM8A	Other high-grade glioma	0.054764334815831796	0.6430573898968028	0.8492668545899675
APOBEC3B	Diffuse midline glioma	-0.05469364201362956	0.7781050190744261	0.9715607378435386
MRPS12	Germ cell tumor	-0.05469208669583848	0.897656649314489	0.9965170093839139
MYO5A	Low-grade glioma	0.05469038576312	0.44179430424162536	0.5223205569071806
RBM34	Ependymoma	-0.05461891066022468	0.6557827726122496	0.7016875666951071
CAST	Non-neoplastic tumor	0.05460620016917859	0.7910543904096934	0.9712884504021527
ACTN4	Germ cell tumor	-0.05456646610949495	0.8978907841481366	0.9965170093839139
HSPA7	Meningioma	0.054556006693119684	0.835259864402039	0.9604284896150247
UTP23	Diffuse midline glioma	0.05454148028522721	0.778707146845405	0.9715607378435386
MSI1	Low-grade glioma	-0.054539042902378446	0.4430606356468245	0.5232964920525182
GTPBP4	Mixed neuronal-glial tumor	-0.05450003632842534	0.6713953398486734	0.7443324380495041
RPL35	Low-grade glioma	-0.05440545802899506	0.4441800893543958	0.5240971829658726
HERC5	Neurofibroma plexiform	-0.05436829178574674	0.8814202870699553	0.9103442688563614
HSPA9	Mesenchymal tumor	-0.05433338316129591	0.8359235213745384	0.9523785157645028
THOC7	Meningioma	-0.05424870076343355	0.8361759932776204	0.9604994007625792
MEX3B	Mixed neuronal-glial tumor	0.0542414063490386	0.6728662098281537	0.7452711081027974
SNRPE	Medulloblastoma	-0.054096470498168715	0.5836301516365763	0.7255611738375047
RPL23A	Other high-grade glioma	-0.054092951228099456	0.6471403135538039	0.8528054967705312
NSA2	Other high-grade glioma	-0.05408646560831016	0.6471798059248447	0.8528054967705312
EPPK1	Other CNS embryonal tumor	-0.05398776375463226	0.8989694671951515	0.9700423604468114
ROCK2	Low-grade glioma	-0.05396195327853545	0.44790816899796526	0.5279711982130931
RPS18	Non-neoplastic tumor	0.05394774157835784	0.7935201851659748	0.9712884504021527
CKAP4	Non-neoplastic tumor	0.0539462263264422	0.7935258617173038	0.9712884504021527
ADD1	Other high-grade glioma	-0.05394554999225244	0.6480381122039007	0.8529855775334194
PNO1	Craniopharyngioma	-0.05394330644289409	0.7810754258866559	0.8004188822066499
S100A4	Schwannoma	0.053930344153027505	0.8610944237673577	0.8832685291004228
RPS19BP1	Other CNS embryonal tumor	0.053895071974386824	0.8991422543676424	0.9700423604468114
MACF1	Meningioma	0.05380799306530265	0.8374901618071777	0.9604994007625792
ADARB1	Mixed neuronal-glial tumor	-0.05379813597966957	0.6753899973725204	0.7473731759618065
CORO1A	Low-grade glioma	0.0537967680422655	0.4493012047145243	0.5290878273771233
SNTB2	Ependymoma	-0.05374333420605029	0.6609606858898045	0.7065855833717528
NQO1	Craniopharyngioma	0.05373753582120313	0.7818905533090055	0.800570532398299
SPTBN1	Meningioma	0.05372797993997568	0.8377288006651067	0.9604994007625792
RBM8A	Medulloblastoma	-0.053682306408001014	0.5865187856920187	0.7283887746918681
DBR1	Non-neoplastic tumor	0.05365102139608518	0.7946319757153706	0.9712884504021527
RBM24	Low-grade glioma	0.053629259871491725	0.45071631721374017	0.5302282146012979
FIP1L1	Other high-grade glioma	0.05360621630471514	0.650106846091397	0.8547567208899124
PA2G4	Germ cell tumor	-0.05359640872030525	0.8996990174332073	0.9965170093839139
POLR2A	Diffuse midline glioma	0.05353330370679892	0.782699809672013	0.9731198713897241
RPL22L1	Other high-grade glioma	0.053412328281144936	0.651290064041588	0.8549370459044662
RPL22L1	Choroid plexus tumor	-0.05338614568606209	0.8231184269040539	0.8496764357110851
SLBP	Non-neoplastic tumor	-0.05333257962066241	0.7958255900612622	0.9712884504021527
DDX52	Choroid plexus tumor	-0.05332303832346819	0.8233243584928871	0.8496764357110851
STIP1	Other high-grade glioma	0.05332227351095833	0.6518399236512835	0.8549370459044662
RBM39	Non-neoplastic tumor	0.053314494096135756	0.7958933934262534	0.9712884504021527
TUFM	Meningioma	-0.05330401381491586	0.8389935008496392	0.9606836945941739
STAU2	Low-grade glioma	-0.053301809859006316	0.4534898417448676	0.5329628140110474
PCBP2	Diffuse midline glioma	-0.05330129018989046	0.7836194171597297	0.9731198713897241
WDR43	Non-neoplastic tumor	-0.05327313264658564	0.7960484645990371	0.9712884504021527
PRPF40A	Mesenchymal tumor	0.053236068171442844	0.8391962189066186	0.9540471077775963
CRKL	Germ cell tumor	-0.05321585414470196	0.900408492712298	0.9965170093839139
BRIX1	Diffuse midline glioma	-0.05320803203418025	0.7839891350807855	0.9731198713897241
STRAP	Mesenchymal tumor	-0.053207341098472916	0.8392819299475384	0.9540471077775963
BUD13	Diffuse midline glioma	-0.05319045112988658	0.7840588389700792	0.9731198713897241
IMP3	Non-neoplastic tumor	0.053171979427662136	0.7964277371283273	0.9712884504021527
NOL12	Other high-grade glioma	0.053152055354719	0.6528797538701674	0.8549370459044662
RBMX2	Germ cell tumor	-0.053084065581443754	0.9006542021449422	0.9965170093839139
RBPMS	Other high-grade glioma	0.053068500314030945	0.6533904174971967	0.8549370459044662
P4HB	Craniopharyngioma	-0.05302997425499597	0.7846951651259081	0.802757202174842
PEBP1	Meningioma	-0.053003775275058354	0.8398893445234874	0.9606836945941739
THOC7	Medulloblastoma	-0.05299810975920708	0.5913050413507	0.7335646224287973
FARSB	Other high-grade glioma	0.05299161113660744	0.6538604818084919	0.8549370459044662
ZFR	Diffuse midline glioma	-0.05298951514426317	0.7848556158576558	0.9731198713897241
POLR2L	Germ cell tumor	0.05292299779857726	0.9009545097462193	0.9965170093839139
CHERP	Mixed neuronal-glial tumor	-0.05292029691768086	0.680398522233953	0.752218366247537
MRPL54	Other CNS embryonal tumor	0.05289592092778229	0.90100499502949	0.9711817493424404
SNRNP40	Germ cell tumor	0.05284257486371214	0.9011044605161354	0.9965170093839139
BCLAF1	Low-grade glioma	-0.05280287341813644	0.45773418530145216	0.5370203423975932
PPIL4	Diffuse midline glioma	-0.052801579803930764	0.7856010334687553	0.9731198713897241
SRSF12	Low-grade glioma	-0.052789627467868194	0.45784716639120837	0.5370203423975932
R3HDM2	Other high-grade glioma	0.05275185532433383	0.6553270988621994	0.85515320040218
PURG	Low-grade glioma	0.05273407211863272	0.4583211938483548	0.5370456634728501
OASL	Other high-grade glioma	-0.05272805532397204	0.6554727576686761	0.85515320040218
ACTN1	Medulloblastoma	-0.052695542867705565	0.5934272550972527	0.7354281343211513
BMS1	Low-grade glioma	0.052680617090434236	0.4587775580057707	0.5370502577444278
NOM1	Mixed neuronal-glial tumor	-0.05266507560628577	0.6818572866098176	0.7531337652286052
BCCIP	Mesenchymal tumor	0.05266273916190919	0.840907144316733	0.9540471077775963
NOMO2	Non-neoplastic tumor	-0.05266201860811337	0.7983405116051087	0.9712884504021527
BST2	Diffuse midline glioma	0.05265044273269698	0.7862006307890818	0.9731198713897241
MBNL3	Meningioma	0.052620556660590054	0.8410330518030309	0.9606836945941739
BUD13	Non-neoplastic tumor	0.05258822142353494	0.7986174061650995	0.9712884504021527
TGS1	Atypical teratoid rhabdoid tumor	0.0525621303407844	0.8072906511458	0.8934116389767527
ZFP36	Craniopharyngioma	0.052561002966401205	0.7865555163395139	0.8039749741119392
ROCK2	Mesenchymal tumor	-0.052551877600553354	0.8412380547376574	0.9540471077775963
KCTD12	Non-neoplastic tumor	0.052525946008728536	0.798851088315955	0.9712884504021527
MAPRE1	Mesenchymal tumor	-0.05249759929616568	0.8414000790923462	0.9540471077775963
DHX29	Other high-grade glioma	0.052452147597855305	0.6571622808627098	0.8555247001580844
WBP4	Other high-grade glioma	0.05244515872471262	0.6572050996138246	0.8555247001580844
BUD31	Ependymoma	-0.052432282635610776	0.6687435537518621	0.714256953508114
XPO1	Medulloblastoma	0.05241432125109687	0.595402828066693	0.7371062151222316
FIP1L1	Mixed neuronal-glial tumor	-0.052367678574315485	0.6835585777919524	0.7543151034044281
ADAR	Non-neoplastic tumor	0.05235264434945663	0.7995014738431803	0.9712884504021527
ZYX	Neurofibroma plexiform	0.052336167105182935	0.8858277033681518	0.9141069311719667
SBDS	Mesenchymal tumor	0.052235587007528575	0.8421822877701729	0.9540471077775963
RBM23	Atypical teratoid rhabdoid tumor	0.05223270200467827	0.8084765262226037	0.8938948061015441
TRNAU1AP	Other CNS embryonal tumor	0.05220917378543942	0.9022855432505943	0.9716921235006399
LSG1	Diffuse midline glioma	0.052175656245250814	0.7880850002988837	0.9731198713897241
RPS18	Other high-grade glioma	-0.05213004236213919	0.6591368668476456	0.857095463821691
ZFP36L2	Meningioma	0.052126049613549455	0.8425093409409957	0.9606836945941739
RPS6	Non-neoplastic tumor	0.05206274336573953	0.8005897369768693	0.9714543230530444
GRWD1	Low-grade glioma	0.052045051092721145	0.46422293342245236	0.5428892827314787
WDR36	Ependymoma	-0.05204104654192847	0.6710728737260578	0.7160949885544606
THRAP3	Other high-grade glioma	-0.051978344962193675	0.6600676173014497	0.8573625534618831
DHX32	Medulloblastoma	-0.05196725285027358	0.5985495402937036	0.7398820510778528
UBAP2L	Atypical teratoid rhabdoid tumor	-0.051935544189123	0.8095465851662385	0.8942491445401134
CDC42EP4	Medulloblastoma	-0.05191855901936857	0.5988927226262553	0.7398820510778528
EEF1G	Low-grade glioma	-0.05191304571669623	0.4653583845058372	0.5436814984334929
APEX1	Mesenchymal tumor	-0.05189367193026025	0.8432032471712234	0.9542982721539722
HMGN5	Neurofibroma plexiform	-0.05188492971882909	0.88680676562865	0.9143283549067804
TRIP6	Ependymoma	0.05187159053161075	0.6720827327373723	0.7165229858984485
ZNHIT6	Diffuse midline glioma	0.051850430729056575	0.7893764567389685	0.9731198713897241
CGGBP1	Diffuse midline glioma	-0.0518283141698478	0.789464300502676	0.9731198713897241
UBA1	Meningioma	0.05180358955942508	0.8434722727566434	0.9606836945941739
SLTM	Non-neoplastic tumor	0.05179603274442672	0.8015912656195285	0.9714543230530444
MTIF2	Germ cell tumor	-0.05178625319604851	0.9030742370915221	0.9965170093839139
PRR3	Diffuse midline glioma	0.051769874601799985	0.7896964261302555	0.9731198713897241
ATXN2L	Medulloblastoma	-0.05175657793176879	0.6000349581506991	0.7405218109955557
YWHAZ	Mixed neuronal-glial tumor	-0.05173963801998967	0.6871564939977803	0.7570074839037643
MRPS24	Germ cell tumor	-0.05172500158678629	0.9031884694154284	0.9965170093839139
ADARB2	Mixed neuronal-glial tumor	0.051720467730211925	0.6872664259226804	0.7570074839037643
LSM5	Other high-grade glioma	0.05170361115259192	0.6617545773703417	0.8577731770096431
GEMIN8	Germ cell tumor	-0.05165940184570548	0.9033108124780875	0.9965170093839139
SAP18	Diffuse midline glioma	0.05161483923977945	0.7903123215595503	0.9731198713897241
MRTO4	Other high-grade glioma	0.05159023948112579	0.6624512093104721	0.8577731770096431
SNRNP27	Other high-grade glioma	-0.051572402453862	0.6625608380793605	0.8577731770096431
PRPF31	Medulloblastoma	0.05155086364612146	0.6014869834806755	0.741542164665365
DHX9	Mesenchymal tumor	-0.05155017730770957	0.844229160895373	0.9545545626032911
IMMT	Non-neoplastic tumor	-0.05154272639045369	0.8025427423643906	0.9714543230530444
UTP15	Germ cell tumor	-0.05154060466241514	0.9035323726328193	0.9965170093839139
SRRM1	Germ cell tumor	0.051508005614401484	0.9035931717444119	0.9965170093839139
TOP3B	Choroid plexus tumor	-0.0514349765338105	0.8294905575511169	0.8553001168180487
DNAJC21	Germ cell tumor	0.05143290165133582	0.9037332465408845	0.9965170093839139
IGF2BP2	Other high-grade glioma	0.05139760801081127	0.6636355224801151	0.8582244940607179
NOL10	Diffuse midline glioma	-0.05138434937962888	0.7912281967577208	0.9731198713897241
ZRSR2	Diffuse midline glioma	0.051361418898513735	0.7913193282777156	0.9731198713897241
CPSF4	Low-grade glioma	0.05133401772581198	0.47035697619279415	0.548872833681996
SECISBP2L	Atypical teratoid rhabdoid tumor	-0.05131360925964421	0.8117872295159471	0.8958946945536771
HNRNPM	Meningioma	-0.051305650730498906	0.8449596316255099	0.9606836945941739
POLR2F	Low-grade glioma	0.05129132877077248	0.4707266593835484	0.548872833681996
IMP4	Mixed neuronal-glial tumor	-0.05128646732624848	0.6897569204925325	0.7590504728738099
RNU4ATAC	Meningioma	0.05127399575662932	0.845054202818955	0.9606836945941739
SNRPA	Mesenchymal tumor	0.051246406839894	0.8451366280468697	0.9546765694304281
SSBP3	Low-grade glioma	0.05120053426011561	0.47151346210891465	0.5492507159207868
HDLBP	Other high-grade glioma	-0.05116407784143213	0.6650723877680956	0.8582616464455927
RPL22	Other high-grade glioma	0.05115691628189618	0.6651164705111361	0.8582616464455927
PAPOLB	Mixed neuronal-glial tumor	-0.05115275274414466	0.69052489879826	0.7591958832091367
FYTTD1	Medulloblastoma	-0.05113098456305386	0.6044555189575965	0.7439275939246316
NOVA2	Meningioma	0.05111867927770689	0.8455182493803978	0.9606836945941739
ANXA2	Medulloblastoma	-0.05109978017123167	0.6046763916891609	0.7439275939246316
LYAR	Non-neoplastic tumor	-0.05106138982363113	0.8043515070059445	0.9714543230530444
IMMT	Germ cell tumor	-0.051060946155954544	0.9044270047124164	0.9965170093839139
ZC3H4	Meningioma	-0.051052581608418926	0.8457157471618857	0.9606836945941739
PPIL3	Other high-grade glioma	-0.050970867540998346	0.6662620842290765	0.8588023811982208
YBX1	Medulloblastoma	-0.05094343243899372	0.6057835979858313	0.7445174582499439
GPX4	Low-grade glioma	0.05092413734753441	0.4739130732221021	0.5515047234457208
