gene_symbol	clusters	pearson_r	pearson_pvalue	pearson_fdr
C1orf131	1	-0.35750918195904996	2.5724439026976015e-5	0.0018405076115917773
NOLC1	5	-0.3573560403292511	0.004037405403123302	0.008137031094993367
SNRNP27	5	-0.35718221572378284	0.004056611674808502	0.008161764002136081
TBL2	2	0.3571586026621319	0.006888104141892505	0.03208415549565753
YTHDF2	1	-0.3571021927917207	2.6315079391976633e-5	0.0018405076115917773
TAF15	2	0.3570991682495514	0.006898093431566369	0.03208415549565753
NOMO3	5	-0.35702840721702056	0.004073673703836976	0.008182105715727169
CPEB2	4	-0.35683825028120586	4.8019889835668737e-4	0.0025557745819067717
DHX57	2	0.35671010712016843	0.006963796797969486	0.03217811339245147
EXOSC4	4	-0.3566745480399135	4.8329285120647805e-4	0.0025557745819067717
FUBP1	2	0.35666220161752016	0.006971924568364485	0.03217811339245147
POLDIP3	4	-0.3566529937695873	4.837015832764734e-4	0.0025557745819067717
PDCD11	5	-0.3564360700993563	0.004139976557443106	0.008301111427786261
MRPL54	9	-0.3564161166772676	0.0012642250321244204	0.03802724150870562
STAU1	9	-0.3562391842993496	0.0012718140972811246	0.03802724150870562
UBAP2L	4	-0.3562162109860073	4.920528525796748e-4	0.0025882421348697696
PDCD11	7	0.35604010396283836	8.251233861632725e-4	0.0058901880277317945
KPNA2	5	-0.3560385079796096	0.004185011100712348	0.008377139567242235
RPL27	5	-0.3559542583010782	0.004194610082943492	0.008382098586798795
WDR77	6	-0.3554780420671078	0.002348761494274838	0.00941861214593823
SERPINH1	5	-0.3553903919213871	0.0042593569708378855	0.008497056194366425
ZNF638	2	0.35537058473892535	0.007194206900776586	0.03307681333690384
PPIL2	7	0.35526971526446127	8.484704440412602e-4	0.0060205836897538525
EBNA1BP2	4	-0.35524718315320275	5.110545984476699e-4	0.0026761921606210577
RAN	5	-0.35522633613843624	0.004278360160300516	0.008509400981660933
NIP7	5	-0.3552121701309786	0.00428000457191442	0.008509400981660933
MEX3C	5	-0.3551474629368062	0.004287522989176505	0.008509973959967531
RPN1	1	-0.3550922453263735	2.9423635320583522e-5	0.0019435945775652117
TRAP1	4	-0.3550656864607089	5.146874835143359e-4	0.0026832374140547373
PCDHGA9	4	-0.35459440900896183	5.24231477362579e-4	0.0027209005440102
ARCN1	9	-0.35458206241605816	0.0013449190343745778	0.038225566948811476
KTN1	6	-0.3545074132825437	0.0024190943127624025	0.009668313603340402
GAR1	9	-0.3544693987069034	0.0013500245771856981	0.038225566948811476
HSPA8	6	-0.35423788599611333	0.0024389560800037033	0.009715310099416744
TRIP6	5	-0.3541226182605998	0.004408167955500224	0.008721457543759449
CPSF4	5	-0.3541165332651391	0.004408893150838464	0.008721457543759449
STRBP	5	-0.35404349249546874	0.004417606207883901	0.008724031051475423
MOV10	7	0.35399496079992065	8.88426782283092e-4	0.006266581767889667
TRMT2A	9	0.35393826637902587	0.0013743305842800113	0.038225566948811476
RBM23	5	-0.35379502289528875	0.004447360254336555	0.008753078726900596
SND1	5	-0.353744536406099	0.004453427571183236	0.008753078726900596
UBAP2	4	-0.35374413359721557	5.418618920977618e-4	0.002800017618637333
SMNDC1	5	-0.3537345759526881	0.0044546254523478825	0.008753078726900596
SMC1A	7	0.35362849710214184	9.002260947607628e-4	0.006312236226576946
MTIF2	5	-0.3535447082632195	0.004477514144087225	0.00878339024598444
PDCD7	4	-0.35340028747326185	5.491444714880441e-4	0.0028238597603860898
RPL13	4	-0.35329975443148803	5.512906096576425e-4	0.0028238597603860898
SEC23IP	7	0.3532834203748137	9.114669548536264e-4	0.006353460832362043
HNRNPA1	5	-0.3530736146590075	0.004534754107399148	0.008880874516487183
SNRPF	1	-0.35294493340149574	3.312393875764569e-5	0.002072861220149512
SNRNP35	4	-0.3529003487108256	5.598930507277704e-4	0.002855454558711629
HELZ	5	-0.3528607380539766	0.004560830883850509	0.008917106229721012
ZNF346	7	0.3525439375981045	9.35986753368415e-4	0.006447353693245202
MTDH	6	-0.352508375695509	0.0025699155825262693	0.010203075441884096
C1orf35	7	0.3524048798025453	9.40664098585206e-4	0.006447353693245202
CHD3	7	0.35238723158776736	9.412592311657552e-4	0.006447353693245202
SLC25A5	5	-0.3522243543151953	0.004639577475178094	0.009056024358680956
RPL29	5	-0.3521562861289665	0.004648070930890876	0.00905758192989828
ETF1	6	-0.35212228869928563	0.0025999951239736928	0.010288429549981708
KCTD12	7	-0.3520888948777182	9.513716902284472e-4	0.006479169269659253
PPP2CA	5	-0.3520450537331985	0.004661979903356555	0.009069669993802753
JUN	4	-0.35200247589986966	5.796820404388233e-4	0.0029435802313192193
MRPL9	2	0.35180738026087016	0.007839765468717189	0.035907322757483304
PTBP1	5	-0.3516252846163402	0.004714801152093155	0.009157295306953207
PEF1	7	-0.3515035537489108	9.71500064455466e-4	0.0065784432935984405
TCOF1	6	0.35130920534357657	0.0026643730548518755	0.01050849767357697
RPL5	5	-0.3511080683986935	0.004780610444507286	0.009264300215778041
RPL23A	5	-0.35106882330699896	0.004785636814947365	0.009264300215778041
RRBP1	6	-0.3510012403536936	0.0026891265467602924	0.01057135321169046
C12orf43	5	-0.3509742719605778	0.004797765766867109	0.009272529240726744
MKI67	2	0.3508551606540485	0.008020596911443014	0.03659587944384645
RBM14	4	-0.3508302057980599	6.064822274954117e-4	0.00306639505539706
STRAP	6	-0.35069967545837044	0.002713564561525307	0.010632561794996219
MOV10	9	0.3506571286432318	0.0015334584868969758	0.04116032315836065
MAZ	4	-0.3505924679004064	6.12053707552578e-4	0.0030779877918688824
PELP1	2	0.350592312223486	0.00807114791409279	0.03668703597314905
HNRNPH2	6	-0.35056285440725765	0.002724717468556277	0.010641486139410345
PUS7	5	-0.3505311421818092	0.004854972164071151	0.009359882139274314
SNRNP25	1	0.3505216425032337	3.78229384675452e-5	0.0021770868857907875
MAPRE1	4	-0.3505089046376008	6.140231400659151e-4	0.0030779877918688824
GTF2F2	5	-0.3505011299347523	0.004858868298297881	0.009359882139274314
ABCF1	7	0.35046760549344824	0.0010080748786956391	0.006787322336672343
RBM12B	5	-0.35042831110826156	0.004868332969418879	0.009362790694454282
CHD3	9	0.35035971247042524	0.0015486743663262784	0.04116032315836065
SURF6	1	0.3502191848307491	3.845149251606941e-5	0.0021770868857907875
THRAP3	4	-0.3500624799505145	6.246431129768538e-4	0.003117899453284466
ZC3H13	7	0.3500286774601252	0.0010239454616353476	0.006855228090609531
SMG1	2	0.34992557974167415	0.008200618935623103	0.03713487819904801
SPATS2L	5	-0.3497696730126795	0.004954681306827671	0.009513311416209083
DIAPH1	4	-0.3497666044553957	6.317739695375338e-4	0.0031320102576888743
ATXN2L	4	-0.3497238609801918	6.328102566685961e-4	0.0031320102576888743
EIF5B	5	-0.3495935908856682	0.004977993480439698	0.009542505417715837
PRPF8	4	-0.34944924275434863	6.395053558449131e-4	0.003151847825235643
TBL3	6	-0.34924081054981904	0.0028346115464131377	0.011034737805679715
CELF1	2	0.34916104632563894	0.008351301190300937	0.03767504296376362
SRSF9	6	-0.349092411451074	0.002847190915669284	0.011047837889603469
CHD2	1	0.34908424074452543	4.089853092311356e-5	0.002210379693981001
RPL35A	7	-0.34908007192598905	0.0010590228917040515	0.007050236666681467
CALR	4	-0.3489261250235036	6.524383060709695e-4	0.0032021344477876456
OLA1	7	-0.3489211557610092	0.0010650048714238212	0.007050451243783397
LSM7	6	-0.34889582732201285	0.002863931531982938	0.011056599110848364
RPL14	6	-0.3488494716623497	0.002867891846099951	0.011056599110848364
RPL36A	5	-0.3488147814797595	0.0050822667900580565	0.009726549612842817
NDUFV3	2	0.3487873032918892	0.0084258341873446	0.03785888779695213
RBM15B	6	-0.34873960813770216	0.0028772973741027666	0.01105730625496544
MACF1	7	0.34867165643371417	0.0010744585445373474	0.007063596269554222
PSMD4	2	0.34864107914818065	0.008455151607985977	0.03785888779695213
MYH9	7	0.3485548072745135	0.0010789121728179867	0.007063596269554222
NOSIP	4	-0.34831755506728335	6.67784531726361e-4	0.0032637968988125897
MRPS30	7	-0.3482731052602214	0.00108971805665463	0.0070951422919545955
PA2G4	6	-0.34818296534909765	0.0029253766443821244	0.011206155260748139
NOL6	5	-0.3481656824907143	0.005170639330610209	0.009879614435273078
FBL	2	0.3479607723535223	0.00859271932316515	0.038331833411889144
RPL13	6	-0.3477677605737139	0.002961704941924761	0.011309185431107607
TNRC6A	7	0.34741184569216377	0.0011233675894511117	0.007274265538249003
ZCCHC8	5	-0.34712030785105835	0.005315810959860755	0.010140534035261117
C14orf93	4	-0.3469408660166322	7.037250699662675e-4	0.0034251846766407954
RBM41	2	0.34687837219751483	0.008815604363597893	0.03918046383821286
CELF2	4	-0.34674165170392457	7.090697672558179e-4	0.003436937342938324
NOL6	2	0.3466292909315416	0.008867599203858587	0.03926612193590518
G3BP1	6	-0.34649010148235587	0.003076032144585694	0.011686400485649298
ZCCHC3	6	-0.34644668379719745	0.003079985449095228	0.011686400485649298
ZNF598	2	0.34643803176731136	0.008907704362995235	0.03929869571909663
CANX	4	-0.3464377379722742	7.172948977756129e-4	0.00346249759296623
TACO1	6	-0.3462331552086893	0.0030994938484603957	0.011723322158687743
DDX5	2	0.34613366814243757	0.008971851029853371	0.03943670782353131
ZCCHC8	7	0.34608337937292877	0.001177123074369382	0.007580928495259334
SF3B4	9	-0.3458816970571163	0.0017948473772908375	0.046666031809561775
SSR1	4	-0.34574472648156823	7.363774986453198e-4	0.0035400442865203283
KCTD12	4	-0.3455396711937026	7.421120781155168e-4	0.0035530508882836787
SEC61A1	7	-0.3454662315531426	0.0012028805063181234	0.007704937297226899
LRP1	6	-0.34541879159691963	0.0031749110518067623	0.011963046182041711
SCG3	2	-0.3453868540737569	0.009130948212588584	0.03998955421571643
PRPF38A	4	-0.3453768343065234	7.466949922211619e-4	0.003559560586234517
CANX	5	-0.3453092190465097	0.005575827417420207	0.01061933474159156
HMGB1	6	-0.34528777391216053	0.003187195991610552	0.011963046182041711
TAGLN2	4	-0.34527617449268005	7.49540890707524e-4	0.003559560586234517
GIGYF2	6	0.34522808995536536	0.003192806320478188	0.011963046182041711
THOC5	7	0.34500456197062473	0.0012224818860948371	0.007788392661410656
LARP1B	5	-0.34498723918707597	0.0056232071551963365	0.010685234275330283
C14orf93	5	-0.3449508397122933	0.005628585599579248	0.010685234275330283
RPL3	6	-0.34492334282446724	0.0032215901728062904	0.012033291642351222
HUWE1	4	-0.3447983577453815	7.631854855561824e-4	0.003609744252247588
ANKHD1	2	0.34474388676227574	0.009269877198206159	0.040450373228535966
SRPK1	6	0.3444491663177939	0.0032668368517539555	0.012164401817555877
ZNF593	6	-0.3442818336836041	0.003282938630089003	0.012186512128410881
PFN1	4	-0.3442325932326867	7.79634493448651e-4	0.0036727359872099105
HMGN2	5	-0.34416302192982895	0.005746108909566741	0.010890773247278671
G3BP1	5	-0.34406053398048614	0.005761555122203871	0.0109024925704726
DDX17	6	0.3438818348138141	0.0033217158352676886	0.012292399032364069
GSPT1	6	-0.34371961379741484	0.0033375579887046777	0.012313021626021256
EIF4G3	4	-0.3436945165228836	7.955780367498147e-4	0.0037328521484301306
HNRNPL	4	-0.34354513703577977	8.000566968596646e-4	0.003736198209438968
UBTF	5	-0.34350186325053395	0.00584639731118072	0.011045280313418471
C12orf43	4	-0.34345860770752945	8.026615079101618e-4	0.003736198209438968
UBTF	2	0.34311096110597294	0.009630978710323987	0.041873820479669505
CIRBP	4	-0.3430528868082308	8.149785081243386e-4	0.00377853671948557
SF3B1	5	-0.34303609422161346	0.005917968419065287	0.011162578251986927
HNRNPF	5	-0.3429523487610483	0.0059309182717396745	0.011169105289340155
RPL36	6	-0.34290595324101175	0.0034180379326101025	0.012543501281799652
CDK12	6	0.34287678401695226	0.0034209548950362685	0.012543501281799652
NCOA5	4	-0.3428536709130374	8.210892590198295e-4	0.003781283344208732
MRPS26	4	-0.34282350775399667	8.220181183062462e-4	0.003781283344208732
YBX1	6	-0.3427604933683453	0.0034326061609188576	0.01254784996018814
SRRT	6	0.34260113998059716	0.0034486292869563154	0.012568104908998852
RPS10	5	-0.3424518606404102	0.006008830803444813	0.01129775376302643
HMGB3	5	-0.3422956582745373	0.006033330703537786	0.011313291725903937
NVL	5	-0.3422766455351794	0.006036318779836595	0.011313291725903937
ALKBH5	6	-0.34222896173062484	0.003486311748027949	0.012666932684501548
RBMS3	4	-0.3421766719557235	8.421691748494788e-4	0.003845108801319028
HDLBP	4	-0.3421408281651358	8.432988887205464e-4	0.003845108801319028
ANXA2	4	-0.34206392842620786	8.457272555330854e-4	0.003845108801319028
SART1	2	0.3420411872955046	0.009874098278982195	0.0427758770208615
GFM1	1	-0.34202007931526923	5.972992151693211e-5	0.003087777247114447
LYAR	2	0.3415851782045541	0.00997933644247773	0.042969979902238775
TBL2	5	-0.34158214889699556	0.006146361868947272	0.011501220858109602
DHX8	2	0.3415369621579968	0.009990520327270516	0.042969979902238775
DDX41	4	-0.3415316915421978	8.62709962225696e-4	0.003907176778728731
POLR2J	7	-0.3414451156406168	0.0013836037666759102	0.008708814074263268
NSA2	6	-0.3414045288613664	0.0035710920064461198	0.012935768325464947
MBNL2	4	-0.34137782193954513	8.676772658524412e-4	0.003914559357095821
SNRNP35	7	0.3413555426213847	0.0013878955228163064	0.008708814074263268
POLDIP3	5	-0.34133410558319854	0.006186089107348366	0.011557185522776233
CDK13	7	0.3413325165915617	0.0013890007257685718	0.008708814074263268
SPATS2L	6	-0.341293813054454	0.0035826160087262873	0.012938423477297647
SNW1	5	-0.3412502086348678	0.006199577178849153	0.011564029064192478
ILF3	4	-0.34118836381477835	8.73829266104712e-4	0.00392720969019474
HNRNPA3	4	-0.3408618301702531	8.845257053210742e-4	0.003960109360082519
LARP4B	4	-0.34073417410000406	8.88739748494021e-4	0.003963846863055082
RBMS1	4	-0.34026167834421334	9.044969373007808e-4	0.004018844346415969
ZNF326	7	0.3402327727801225	0.0014427231202568242	0.008998036302654402
SLC25A5	4	-0.3400989307615073	9.099830443217767e-4	0.004027962682979034
SRPK3	2	0.3400101666899486	0.010350321437553218	0.044336734331363634
LAS1L	6	0.3398886360397438	0.003731776645826566	0.013436637232270426
NAF1	2	0.33987717770593506	0.010382185289260985	0.044336734331363634
SNRPB2	7	-0.33965867892052287	0.0014715081485365963	0.009094727054097739
THOC2	7	0.33961782894942555	0.0014735760290183679	0.009094727054097739
RBMX2	5	-0.3394544040989733	0.0064945447933344195	0.01209506205973831
LRRC47	2	0.33943442470452584	0.0104888799270234	0.0446335316043549
PQBP1	4	-0.339428781887497	9.328941922850765e-4	0.00411385296071577
PTRH1	6	-0.3393988735683481	0.003785048049120558	0.013587642547591464
ZNF638	5	-0.33929018822098556	0.006522122254786818	0.012127232059848475
BMS1	2	0.33921311137192073	0.010542566420422188	0.044703461853380304
DDX54	4	-0.33919112373615845	9.411446604081136e-4	0.004134691710332274
ZNF598	7	0.33911659254625426	0.0014991641799904218	0.009204712711340154
GPATCH1	5	-0.3390281535432507	0.0065663395269789735	0.012190191834785886
FASTKD5	1	-0.3389788822316275	7.011313776725318e-5	0.0034131031624950016
PLEC	6	-0.33891346704125885	0.0038385114227694724	0.013738433420598798
ALDH18A1	6	-0.33870898982543507	0.003861232965099716	0.013778625967721904
ZNF207	5	-0.33868875581302643	0.006624002077451847	0.012277874716788699
DYNC1LI1	2	0.3386409387993849	0.010682466982864468	0.04513718443463859
PABPN1	4	-0.33863413764667244	9.607418279592814e-4	0.004205037926105362
TXNL4A	6	-0.3384900413182419	0.003885694960163536	0.013824772276664924
TXN	5	-0.33843536088015536	0.006667342007072527	0.012335392376029503
RPS18	5	-0.33838494833487665	0.00667599400469906	0.012335392376029503
HSPA1A	7	0.33827470196717707	0.0015430484047728769	0.009425321441525046
DNAJC8	6	-0.3382516288797142	0.003912488039896343	0.013871554922640857
RBM25	6	0.33816749164037896	0.003921982584466431	0.013871554922640857
EIF4G3	2	0.33804400499047815	0.010830128783595844	0.04560054224671934
DNM1	1	-0.3379322431728319	7.406087283788562e-5	0.0034131031624950016
CPEB3	5	-0.3378233442348428	0.006773046201654136	0.012495102475465389
NGDN	2	0.3377049309517816	0.010914787144202034	0.04573098942661076
HNRNPH1	6	0.33755944024869	0.003991209219775293	0.014074881925031108
PPIH	2	0.33745132741476275	0.010978478644506745	0.04573098942661076
TARDBP	2	0.33738514566981326	0.010995152628179041	0.04573098942661076
MAZ	5	-0.33736666022520356	0.006852876100320599	0.012622590250512277
NOC4L	2	0.337312237383761	0.011013546620242093	0.04573098942661076
RPL11	5	-0.3371079908914503	0.006898457044109783	0.012660737734233303
GTF2F1	2	0.3370971571815629	0.01106796396355615	0.045798471573335796
NOMO3	4	-0.3370940627005616	0.0010168778668422206	0.0044341923338510215
SNRPA1	7	0.3370718312394219	0.0016077651088209665	0.009770264892065873
NDUFV3	5	-0.3370703066744078	0.006905119612723552	0.012660737734233303
PDIA4	5	-0.33706613819459047	0.0069058569459454384	0.012660737734233303
RBMS2	5	-0.3369890421208835	0.006919506368892674	0.012666032653478503
SPTAN1	5	-0.3368967653392627	0.006935874511771582	0.012676279969495578
EBNA1BP2	5	-0.3365977526413733	0.0069891468752830916	0.0127538385615631
NOMO1	1	-0.336536314065335	7.964994444890547e-5	0.0034131031624950016
MRPL20	4	-0.33642358541820894	0.0010422365606519617	0.0045279388357213
RPL10	5	-0.33638754087294775	0.0070268125527442995	0.012798057202870293
WDR46	5	-0.33634127793538166	0.007035125752130059	0.012798057202870293
NQO1	6	-0.33630896094259743	0.004136995431053834	0.014546209741447352
CALR	5	-0.33624210655578546	0.00705297533196726	0.012810728342168927
KHDRBS1	4	-0.33604472374935507	0.00105681888926415	0.0045573133228256485
RPL15	4	-0.33603772720151004	0.0010570899219221773	0.0045573133228256485
HSPA5	1	-0.3359492853523713	8.211601418128395e-5	0.0034131031624950016
IPO5	4	-0.3359458873843133	0.0010606534843404963	0.0045573133228256485
CPSF4	2	0.33591923140191837	0.011370125522868537	0.04688711555822077
LARP4B	1	-0.3357749566852684	8.286198061511487e-5	0.0034131031624950016
NUDT16L1	6	-0.33574066408072123	0.004204797529131024	0.01474138081119327
FBRSL1	1	-0.33559615150112665	8.363367466799568e-5	0.0034131031624950016
MRPL15	6	-0.3355872018308505	0.004223274953278955	0.01474864661938183
HSP90AA1	6	-0.33551931616639835	0.004231471590548248	0.01474864661938183
KIF1C	4	-0.33531640562427634	0.0010853741670736477	0.004646510576559813
SF3B3	2	0.33527195774131796	0.011539173997979777	0.04742126300539635
RRAGC	1	-0.3350310354859027	8.611698475597144e-5	0.0034131031624950016
ZFR	7	-0.33499612396322437	0.0017252325808611952	0.010430615348574063
HNRNPL	6	-0.334980686273324	0.004297008458015022	0.014933661278724673
NFX1	4	-0.33489695737872777	0.001102136163473411	0.004701111708197495
SRSF4	2	0.3348849093934797	0.01164129138479138	0.04744162599169301
PWP1	2	0.33482894072458064	0.01165612223472433	0.04744162599169301
MDN1	2	0.3348040125828166	0.011662733056291197	0.04744162599169301
PPP2CA	4	-0.33476032490606783	0.0011076468760597199	0.00470749922325381
PRMT7	4	-0.3346487318147363	0.0011121662612206915	0.004709642687407476
