gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Significant
UTP23	843.8405325519333	0.1771361400715044	0.06507321003570972	2.722105455905722	0.006486743899886897	0.010200528575394663	P-Adj < 0.05
GTPBP10	1071.3507598811636	0.30545422710662345	0.060411232506615994	5.0562488867144255	4.275832415654002e-7	1.0807625492327906e-6	P-Adj < 0.05
DUS3L	1144.4130630301886	0.3937104254899688	0.05510620192301278	7.144575596772389	9.027436577806698e-13	4.2915044654496455e-12	P-Adj < 0.05
MRPL40	773.3598950765426	-0.3328773406889524	0.051642341677877714	-6.445821972312862	1.1497556079573523e-10	4.413347613153067e-10	P-Adj < 0.05
ABT1	818.2880524839882	0.1360754280885145	0.033109360172052134	4.109877913115845	3.9586835756406474e-5	8.195867503336416e-5	P-Adj < 0.05
PARP12	982.05028101375	0.250162996710334	0.09753891665816317	2.564750617305503	0.010324998465644789	0.015658525280413445	P-Adj < 0.05
UBE2D1	648.3504537420846	0.19231743671256962	0.057545224416834254	3.3420225337814333	8.317030847808042e-4	0.0014602059840753891	P-Adj < 0.05
BUD13	873.8055543338462	0.10449911415966374	0.03604238034968506	2.8993399754901836	0.003739491759617616	0.006041845509656698	P-Adj < 0.05
DDX31	1393.2253509068223	1.4343029663049485	0.10773863101428616	13.312801107661741	1.9503029812800985e-40	8.035248282874006e-39	P-Adj < 0.05
RBMX2	796.84985621878	0.22749021678863304	0.037913676276697526	6.000215202777708	1.9705618839628134e-9	6.529797556509483e-9	P-Adj < 0.05
RBM41	947.0439024538076	0.3686411380007317	0.059088025674506724	6.238846767895654	4.4080852829779255e-10	1.5884528891430658e-9	P-Adj < 0.05
C1orf52	733.2265786219774	0.332201272203122	0.04723042607399899	7.03362852756485	2.012304345014602e-12	9.177889927815678e-12	P-Adj < 0.05
RNPC3	984.8579603740613	0.682111085160185	0.07848173196839407	8.691335780342905	3.582026298046983e-18	2.6511284457401623e-17	P-Adj < 0.05
WBP4	823.8954117372248	-0.2376090970656964	0.05109090414202128	-4.650712314763432	3.307905001344673e-6	7.474534884208438e-6	P-Adj < 0.05
CCDC86	1047.9531096894361	-0.23221276642732203	0.07126185733499908	-3.258584256872499	0.0011196962148782676	0.0019274993336901654	P-Adj < 0.05
TOP3B	1043.7189921630809	0.9836182338127835	0.06481029968630889	15.176881430476888	5.0314080957938235e-52	7.773525508001458e-50	P-Adj < 0.05
FASTKD1	820.0084954248407	0.5807762206531764	0.07136273827052127	8.138367931616845	4.0064175052493484e-16	2.5009757760041385e-15	P-Adj < 0.05
GSPT2	1044.8172972447212	-0.44731349843054846	0.054887053300194034	-8.149708747963832	3.6480180267736695e-16	2.2888072492854087e-15	P-Adj < 0.05
EPPK1	2400.2686688958215	1.4955771890294791	0.23440786122155033	6.3802347806754485	1.7681669674114656e-10	6.562926041202917e-10	P-Adj < 0.05
CCDC137	983.9223344689344	0.30631883091671974	0.05431369054105062	5.639808819200052	1.7023907286174602e-8	4.98614914827294e-8	P-Adj < 0.05
MRPS28	782.3040788122062	-0.47953793960941693	0.05849116596879036	-8.19846777999413	2.4347030170293596e-16	1.559219134221911e-15	P-Adj < 0.05
NSUN5	957.3964117568064	0.16999158363726016	0.04656284932931474	3.6507985676520436	2.614262143218313e-4	4.851693707233986e-4	P-Adj < 0.05
PHF5A	658.2638664782888	0.08746698128070406	0.040643052904792504	2.1520770471056374	0.03139128659683515	0.04454607374705883	P-Adj < 0.05
TUT1	1085.597276038967	0.26625906000349103	0.04447707240346084	5.9864340347808715	2.144915206493046e-9	7.01353226250107e-9	P-Adj < 0.05
PPARGC1A	1442.7079632613018	-0.5956878378507731	0.1594633755707671	-3.7355777508072197	1.8728470101693611e-4	3.528717842331296e-4	P-Adj < 0.05
MRPS9	638.7396114924818	-0.12664822322992944	0.037183498877111185	-3.4060329730801504	6.591421786331069e-4	0.0011756128900296107	P-Adj < 0.05
SNRNP35	847.9406230493273	0.2756698246737435	0.047052670841666755	5.85874977429822	4.6636477613119255e-9	1.4667350211148956e-8	P-Adj < 0.05
HERC5	870.5276108783238	-0.3377536847062414	0.14117016028118903	-2.392528874611239	0.016732711420899413	0.024533370481888108	P-Adj < 0.05
RPUSD3	977.2535133903237	0.29332319895105485	0.05303475148535948	5.53077351615437	3.188217493919863e-8	9.079808346739518e-8	P-Adj < 0.05
PRPF18	838.5864356730677	0.09325755995431864	0.04075597640913568	2.2881934913823936	0.02212625558169132	0.03206102215588566	P-Adj < 0.05
DUSP11	688.5106450425338	0.3088994961568109	0.03241189039105554	9.530437516290487	1.5662174263357298e-21	1.4891113376545862e-20	P-Adj < 0.05
MRPL2	793.598570812589	-0.24753795391384203	0.044051420444326944	-5.619295619007006	1.917375444876414e-8	5.5893303062906785e-8	P-Adj < 0.05
CELF5	1500.2705461340693	0.5856689129550621	0.2160003861680689	2.711425305042537	0.006699463346448354	0.01049497680128031	P-Adj < 0.05
EED	668.8284885314907	0.0993307504118273	0.042290472669529365	2.348773710524071	0.01883534993376498	0.02742107481523382	P-Adj < 0.05
UTP14C	1199.4793266096028	-0.1798668243660806	0.057048909085258906	-3.152853003679208	0.0016168320182479953	0.002722621763698259	P-Adj < 0.05
CPEB3	1418.6219468686875	0.32664528747710975	0.10865243324597874	3.006332004895058	0.002644201177252729	0.004369294993428306	P-Adj < 0.05
TRMT6	559.6830173625401	0.40163534614226176	0.04635769096865503	8.663834150277877	4.561568690613976e-18	3.316528765646397e-17	P-Adj < 0.05
LSM10	865.334535176365	-0.22345123417738558	0.07020382280184918	-3.1828926867426914	0.0014581164522899871	0.0024654335636531107	P-Adj < 0.05
PTCD1	1157.2208144738497	0.19588744517292278	0.05218986548879557	3.753361755932808	1.7447877407143785e-4	3.3025385107549336e-4	P-Adj < 0.05
UTP15	761.4207160381907	-0.23004757006468587	0.05511555518923973	-4.173913685071584	2.994112307596561e-5	6.304468163866012e-5	P-Adj < 0.05
PUS7	579.993270239078	0.9175707164353287	0.07036085902634634	13.040925439692941	7.158285813775026e-39	2.3912543961691707e-37	P-Adj < 0.05
TSEN54	685.1547333685293	0.9151539356689118	0.06390285937846642	14.321017002523906	1.6173886991810167e-46	1.2494327701173354e-44	P-Adj < 0.05
DHX35	696.3177692019029	0.2876680753698284	0.03207282177395998	8.969216285278241	2.986316415787147e-19	2.4444285363661682e-18	P-Adj < 0.05
SNRNP48	463.6539630659395	0.5547771040571958	0.0523867474981512	10.59002764156669	3.3149395210749194e-26	4.764261916335582e-25	P-Adj < 0.05
EXOSC1	653.2681514151766	0.2715907543054072	0.042800625036709526	6.345485704296781	2.217247873509069e-10	8.108042519695886e-10	P-Adj < 0.05
BYSL	577.6646536509774	0.1810815932916245	0.05600229177561391	3.2334675519560814	0.001222972280749587	0.002099435748620124	P-Adj < 0.05
PAK1IP1	498.74879955165017	-0.1569960947606733	0.04761343493571002	-3.2973066314719173	9.76168658383357e-4	0.001696968300649549	P-Adj < 0.05
DUSP14	667.9767864934945	-0.3063469434721797	0.07971589470975164	-3.8429844460455427	1.2154717464946707e-4	2.3364278050815133e-4	P-Adj < 0.05
CCDC9	1210.2144472422992	0.9310553997303527	0.09321877902611048	9.987852334662795	1.7227370610939483e-23	1.9182909977586667e-22	P-Adj < 0.05
TRNAU1AP	666.3096583216942	0.48886788020539174	0.041624878356470996	11.74460802068368	7.527069411837825e-32	1.6915377805511912e-30	P-Adj < 0.05
GEMIN8	814.9836687686222	-0.18615184844878613	0.058076785009257274	-3.2052712356428485	0.0013493526035802026	0.002300413542103628	P-Adj < 0.05
WT1	10.448140217158963	2.1213718229453704	0.3600532548656575	5.891827929001485	3.819467871510736e-9	1.2167170848420798e-8	P-Adj < 0.05
SARS2	652.2196610170313	0.294118635958151	0.05661512049979358	5.19505449006725	2.0465988596187843e-7	5.33670082381607e-7	P-Adj < 0.05
ZC3H8	608.4292742124546	0.6693041578723936	0.06683763643365641	10.01388130378833	1.3245185474235333e-23	1.4882772041958974e-22	P-Adj < 0.05
C19orf47	1113.4607973680825	0.13271512915032646	0.05931326714207274	2.2375285588708955	0.025251814920017563	0.03616598289819433	P-Adj < 0.05
NOL12	712.1223873602117	0.3530428254332461	0.059945586471999913	5.889388130319644	3.876280969155241e-9	1.2316409454693773e-8	P-Adj < 0.05
NOC4L	715.9283337923077	0.2639796932486422	0.052240174012077666	5.053193222281599	4.3448394495070313e-7	1.095963583589937e-6	P-Adj < 0.05
LSM6	501.4579002532812	0.24919585282987403	0.04387081722842047	5.680219074388237	1.3452232889897721e-8	3.977741591366886e-8	P-Adj < 0.05
C1orf35	799.7424179169417	0.5602986379147964	0.06284623010308019	8.915389785446102	4.861032887210524e-19	3.901452369215719e-18	P-Adj < 0.05
MRPS12	612.1031004404283	-0.18293470897334294	0.05701458435466656	-3.2085598982073433	0.0013340151873191149	0.002277407142992301	P-Adj < 0.05
TSEN2	929.9173859788008	0.7751807821267047	0.0582593995830087	13.305677498825194	2.1453954807103592e-40	8.55389940050969e-39	P-Adj < 0.05
TACO1	761.0892924185816	-0.08925655223776952	0.04012489032880959	-2.2244684410684483	0.02611694353456204	0.03731854590603316	P-Adj < 0.05
PCBP3	583.3273251036247	1.432044226464807	0.16426209672479647	8.718044241600323	2.8304836313984776e-18	2.1332181514686085e-17	P-Adj < 0.05
ZC3H10	968.3292637172531	0.14336038577503965	0.04232502050631581	3.387130923035163	7.062767484588096e-4	0.0012506562479872331	P-Adj < 0.05
ZNF138	713.8494266958456	0.8457533907075684	0.11422777752183785	7.4040956504286255	1.320472247309115e-13	6.7722145131704e-13	P-Adj < 0.05
THOC6	443.87482362396423	0.5902490242995218	0.07424497458098576	7.950019885260831	1.864815797948798e-15	1.0975772982212927e-14	P-Adj < 0.05
RRP9	651.4459338307988	0.3303101607525784	0.05348248953282347	6.176043105657213	6.572804873259294e-10	2.3079508020876384e-9	P-Adj < 0.05
ZCCHC9	504.91687157687227	0.34021602627424513	0.04384523450008298	7.759475577068729	8.52812861209741e-15	4.684785317578843e-14	P-Adj < 0.05
MAGOHB	352.109477343777	0.5741285769517865	0.05658880834893461	10.145620551180869	3.465687143980247e-24	4.326857888848066e-23	P-Adj < 0.05
RP9	448.3209599106855	0.5527412151930636	0.04888568926537314	11.306810305824673	1.2142381012712179e-29	2.3089204510326545e-28	P-Adj < 0.05
NAF1	761.1681672755857	0.17401052600273584	0.04257408861771754	4.087240188867367	4.365351116102848e-5	8.962747474257674e-5	P-Adj < 0.05
ZRSR2	543.6819479394901	0.2541083733070054	0.06918854751402324	3.6726941442946512	2.400066821793298e-4	4.4675942646634284e-4	P-Adj < 0.05
SRFBP1	743.7580601667552	-0.12029735187339548	0.047562617149224114	-2.5292416415179937	0.01143092973000839	0.01712561108641257	P-Adj < 0.05
LYAR	400.89986712531527	0.29605715090863444	0.0520010585094537	5.693290855893093	1.2461383640869593e-8	3.702468793296831e-8	P-Adj < 0.05
NOP16	399.0985368173088	0.15950014961950912	0.06448546592974778	2.473427885180715	0.013382380963774225	0.01989848183608085	P-Adj < 0.05
GAR1	322.70004240109444	-0.3076377738046061	0.051115818267764436	-6.018445644224658	1.7609982593823297e-9	5.85105873278645e-9	P-Adj < 0.05
CDKN2A	1182.4663871503535	-0.8910473529360546	0.18058974144382312	-4.9340972848850155	8.05222999038376e-7	1.928789974440761e-6	P-Adj < 0.05
TFB2M	337.5300154109808	0.3248320000987772	0.05141336922595212	6.318045383705578	2.6489223187299515e-10	9.658017657670266e-10	P-Adj < 0.05
RBFOX3	1494.364867230976	1.6227505771509279	0.2976593815589875	5.451703113309551	4.988969604225021e-8	1.3795003200944354e-7	P-Adj < 0.05
YARS2	607.9835655604464	0.3123499412632383	0.04702356477104612	6.642413070639041	3.085886706288195e-11	1.2799181103933586e-10	P-Adj < 0.05
DNAJC17	880.4522060062694	0.6432156249976063	0.06744454914999554	9.536954922288912	1.470877437501773e-21	1.409305823838908e-20	P-Adj < 0.05
GPATCH1	712.4283744348224	0.0980211784680971	0.043175973399564686	2.2702714206574295	0.023191119961349965	0.03348624330867822	P-Adj < 0.05
ZMAT5	725.2836290346285	-0.40915767355448496	0.051649678930951695	-7.921785420998857	2.341240983961665e-15	1.3585792752002901e-14	P-Adj < 0.05
PUS1	643.0736702761693	0.921286478769293	0.08071511168329544	11.414051960730419	3.557618612277994e-30	6.979708896469208e-29	P-Adj < 0.05
NPM3	402.33130099924904	0.31859479688275094	0.08785252970424287	3.6264726577061137	2.8731922715203646e-4	5.308319353660943e-4	P-Adj < 0.05
MTHFSD	777.0643447361491	0.1790372641372154	0.04604160907492879	3.888597026351697	1.0082536270629378e-4	1.959436294103445e-4	P-Adj < 0.05
GEMIN6	484.5403697123128	0.20583129815935966	0.04020292579773535	5.119808921244091	3.058453844607269e-7	7.826602384957732e-7	P-Adj < 0.05
DDX28	510.8440085336557	-0.1688339455183684	0.04335402629161852	-3.8943083251995088	9.84793254011156e-5	1.919880854823011e-4	P-Adj < 0.05
U2AF1L4	444.8755606522666	0.31521280850414585	0.05921674468955718	5.323035066460405	1.0205006315173921e-7	2.736092799469624e-7	P-Adj < 0.05
C1orf131	387.7477319527726	0.18003021999667762	0.03791983326213605	4.747653259763737	2.057904415403339e-6	4.7278250138262585e-6	P-Adj < 0.05
C14orf93	459.2710889746994	0.22825901254511505	0.05170332396162602	4.414784100042154	1.0111084977512184e-5	2.2193599007966803e-5	P-Adj < 0.05
PCDH20	842.0407890990004	-0.7560148732212245	0.22806209238190028	-3.314951929649244	9.165888520450408e-4	0.0016024099308736498	P-Adj < 0.05
CELF6	528.7265453061722	1.8159061921063755	0.1509212771142567	12.032141702138013	2.4083123052838277e-33	5.836615704570218e-32	P-Adj < 0.05
RALYL	851.680270211936	1.5257454054448776	0.25215167080053824	6.050903413016848	1.44035790961008e-9	4.8115739899407e-9	P-Adj < 0.05
GEMIN7	342.7316234885274	0.13298870176203545	0.04521224741581452	2.9414309034219372	0.0032669971975848276	0.00533422527901565	P-Adj < 0.05
RBM45	411.9160349344018	0.21835002400808576	0.04040185023762771	5.404456051488663	6.500535904044242e-8	1.7854805283108183e-7	P-Adj < 0.05
TFB1M	382.4469769620212	0.3226113852822345	0.04867824337774756	6.6274245514313455	3.415941293350186e-11	1.40269217228599e-10	P-Adj < 0.05
POP1	400.12394328681626	0.594522428000274	0.047574664351800994	12.496618443883307	7.789476020261412e-36	2.1395094135651343e-34	P-Adj < 0.05
RPUSD2	499.2110011899278	-0.11621035131842436	0.03691464868984869	-3.1480822774396744	0.0016434542795868657	0.002759931371697508	P-Adj < 0.05
RPP25	458.9794762406588	0.5448950124517534	0.1317673710985156	4.135280289111663	3.5452166099526716e-5	7.426928355765257e-5	P-Adj < 0.05
SRSF12	351.1460060167657	0.5838587084170346	0.11395910694931628	5.12340543943283	3.0006616312616277e-7	7.694642689293303e-7	P-Adj < 0.05
FBLL1	522.8465691734216	0.4253748533939995	0.1546137705277974	2.751209364741047	0.005937568141973938	0.00938469849549845	P-Adj < 0.05
TRIM71	577.7966881568956	1.4434683567007445	0.21460160773939305	6.726270002849453	1.7406743602323294e-11	7.317937106282853e-11	P-Adj < 0.05
XIRP1	76.61854010897468	0.870691151014539	0.22018760586481745	3.9543149924119407	7.675423605984781e-5	1.5301328349995468e-4	P-Adj < 0.05
RBM24	337.7668434929864	1.06348580392729	0.21686658669773345	4.903871177765002	9.396612679054124e-7	2.2292155990999805e-6	P-Adj < 0.05
RBPMS2	220.65299060179757	0.7979427997568149	0.16064717867648862	4.967051437384485	6.797856194071295e-7	1.6539665858015987e-6	P-Adj < 0.05
LIN28B	116.8556225392288	3.9569062994515694	0.3939050798493756	10.045329450853085	9.63252639515198e-24	1.1023891318896155e-22	P-Adj < 0.05
PTRH1	533.1304436472307	-0.5411843200334489	0.08305608765299159	-6.515889868235997	7.2259979511882e-11	2.8353439579900367e-10	P-Adj < 0.05
HOXB6	55.1321833775491	2.0527874341205985	0.28318638726268064	7.248891636222807	4.201958901268143e-13	2.0609607944315176e-12	P-Adj < 0.05
HNRNPA1L2	151.2625033556234	0.322158455999748	0.10305020511627497	3.1262281878647977	0.001770641027180468	0.0029694875299797266	P-Adj < 0.05
PABPC5	325.8185640546807	-0.86789628049552	0.15214969715164503	-5.7042261453238545	1.1687282757386283e-8	3.489246736263151e-8	P-Adj < 0.05
KHDRBS2	576.8049245594228	3.70958574109583	0.25719966496202523	14.422980456228586	3.709703187722337e-47	3.820994283354007e-45	P-Adj < 0.05
APOBEC3B	75.35451166070156	0.5944154693989688	0.15147510071771436	3.9241793970265006	8.702586886012865e-5	1.7155338741805265e-4	P-Adj < 0.05
HSPA7	487.6035506331556	1.1384357294555358	0.2041979808017044	5.57515664447762	2.4730723071682237e-8	7.108645050371917e-8	P-Adj < 0.05
L1TD1	36.98068187718764	3.6406589873245614	0.2483537508645603	14.659166510072136	1.1770900134074371e-48	1.4548832565715921e-46	P-Adj < 0.05
PABPC4L	112.2425026383708	0.7259343421926162	0.1455146168509383	4.988738299302578	6.077491058008965e-7	1.4997660277087823e-6	P-Adj < 0.05
HSPA1L	232.81591688898936	-0.27383423371253873	0.07693136116130898	-3.5594617016897123	3.7161571908733015e-4	6.744743447752423e-4	P-Adj < 0.05
ESRP1	28.262331796794196	1.3816569012097837	0.33411130099370967	4.135319269657976	3.544614858380192e-5	7.426928355765257e-5	P-Adj < 0.05
MRM1	271.1187642860991	0.30951719120437976	0.06300404639050165	4.9126557568378955	8.985095314625044e-7	2.139803046026311e-6	P-Adj < 0.05
SRPK3	301.1353458387756	1.7853584908288664	0.19787934949810052	9.022459874449932	1.839123731967851e-19	1.5463652603484787e-18	P-Adj < 0.05
PCSK9	78.99307722214441	0.785503105425132	0.2637058744904786	2.9787091658191085	0.00289465386342647	0.004757702360631805	P-Adj < 0.05
DMGDH	240.17838084584358	0.5092432578406704	0.12752890157992272	3.9931596017199773	6.519865143489169e-5	1.3124679669955394e-4	P-Adj < 0.05
LIN28A	17.109184923009924	4.080451493081066	0.3859335391863394	10.572938287985671	3.978311446730647e-26	5.65194591742423e-25	P-Adj < 0.05
HMGCS2	3.7340686805758905	1.1381234348971172	0.4210499801365092	2.7030601795257767	0.0068704306081686555	0.010749180040122099	P-Adj < 0.05
YBX2	56.15223347404064	1.5334223742543054	0.23257088489165115	6.593354860255564	4.2999711676611874e-11	1.7540476446301083e-10	P-Adj < 0.05
POU5F1	17.378072249516897	1.3230378275971673	0.18552321399305308	7.131386952183291	9.93625444631349e-13	4.669661785415769e-12	P-Adj < 0.05
MYOD1	12.233950158279933	3.1425905320604266	0.3078004280866148	10.209831583392418	1.7917556482750892e-24	2.3068853971541773e-23	P-Adj < 0.05
C4BPA	7.295795748751362	1.4928987896814285	0.3490331276834182	4.277240958730786	1.8922394932666837e-5	4.053393437916155e-5	P-Adj < 0.05
RNU4ATAC	220.74763684916937	1.0663751865650433	0.18276003964094012	5.834837794192316	5.384292124340959e-9	1.6805517842639963e-8	P-Adj < 0.05
ESRP2	27.615328703936466	1.6097485205436506	0.2261440956437185	7.118242534528731	1.0931189699222818e-12	5.117784268272501e-12	P-Adj < 0.05
C2orf15	47.08257269485732	0.3774271669751067	0.15195485431600772	2.4838111863817343	0.012998470832376558	0.019356758974478826	P-Adj < 0.05
NLRP11	33.277839177703186	2.004634270641767	0.339856194740404	5.898477949395591	3.6686998295093514e-9	1.1717087827580255e-8	P-Adj < 0.05
PAPOLB	48.18709976978795	1.3751703151046726	0.1395273634721825	9.855918444118236	6.462313278458727e-23	7.068512577146005e-22	P-Adj < 0.05
APOBEC3H	10.956550905581325	0.4175106532850121	0.19357274836144706	2.1568668979448433	0.0310160367965331	0.04406416262128151	P-Adj < 0.05
A1CF	0.8049263435778394	1.9354857996505477	0.40888153699815766	4.733610164597059	2.2056116187937932e-6	5.039068319462345e-6	P-Adj < 0.05
PABPC3	5.5299537840044914	0.8650192840560145	0.38801131701941816	2.22936611926895	0.02578955460433181	0.03689339061453023	P-Adj < 0.05
BRDT	0.4370204520638265	1.2203895228952968	0.35441891173552287	3.4433532819094737	5.745482447769697e-4	0.00102621622911031	P-Adj < 0.05
HNRNPCL1	1.4153983731460458	0.7334546905546553	0.19358091246390943	3.788879188651402	1.5132847833894636e-4	2.8909118891335035e-4	P-Adj < 0.05
